emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,transcription_ASR,WER,file_path
neutral,neutral,neutral,0.7191730737686157,Youre the talker.,You're the talker.,0.3333333333333333,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia493_utt8.wav
joy,positive,positive,0.9752532839775085,"Anyway uh, great idea!","Anyway, great idea.",0.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia493_utt9.wav
neutral,neutral,neutral,0.6643936634063721,"Umm, I gotta go to the store; I told him that I would buy him some more tissues.","I gotta go to the store, I told him that I would buy and smoke tissues.",0.2222222222222222,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia493_utt10.wav
neutral,neutral,negative,0.7475319504737854,"Oh, we have some",You have some no- Get off!,1.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia493_utt11.wav
anger,negative,neutral,0.6937382817268372,No you dont!,ocate you,0.6666666666666666,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia493_utt12.wav
neutral,neutral,positive,0.7733064293861389,"Okay, yeah.  Triple A can pick us up.","Okay, yeah, triple A can pick a set. Oh, good. Yeah, this is what town are we near? Um, free, free mount. West, West want-",2.375,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia494_utt0.wav
neutral,neutral,positive,0.8988041281700134,"Freemont. West-Westmont, ah Westburg?",Wow!,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia495_utt1.wav
anger,negative,negative,0.8189859986305237,Then why are you answering? Do you at least know what route were on?,You are way too young to see that.,0.9285714285714286,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia495_utt2.wav
neutral,neutral,neutral,0.6629267930984497,"Yeah, we are definitely on Route 27.",We are definitely on Route 27. Okay.,0.2857142857142857,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt0.wav
neutral,neutral,neutral,0.6063975095748901,"Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?","Here at a rest stop on Route 27, okay, there is no Route 27. Okay, either 93 or 76. I don't...",0.23809523809523808,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt1.wav
sadness,negative,negative,0.7184770703315735,"I dont know, Im sorry, I always slept in the back when we drove up here.","I'm sorry, I always slipped in the back when we drove up here.",0.3125,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt2.wav
neutral,neutral,neutral,0.8802021145820618,"Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?",Can you just send someone up and down 76 and just check every rest up? And also 93.,0.3333333333333333,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt3.wav
neutral,neutral,neutral,0.5692520141601562,Okay!,Okay.,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt4.wav
neutral,neutral,negative,0.6318813562393188,"Yeah, no they dont do that.","Yeah, no, they don't do that.",0.16666666666666666,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt5.wav
neutral,neutral,neutral,0.5888737440109253,"Ugh, okay, well somebody will come and save us.",Well somebody will come and save us.,0.2222222222222222,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt6.wav
anger,negative,neutral,0.5943491458892822,Who?,"Who? I mean, have you seen a car come by your nose?",11.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt7.wav
fear,negative,neutral,0.8510674238204956,I mean have you seen a car come by here in the last hour and a half?,How are you?,0.9411764705882353,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt8.wav
neutral,neutral,neutral,0.5356409549713135,"I think we should call Ross, maybe he can get a car and come pick us up.","I think we should call Ross, maybe he can get a car to pick us up. No!",0.17647058823529413,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt9.wav
anger,negative,negative,0.6922362446784973,"No! No, I am not getting in a car with Ross, we will just have to live here!",I am not getting in a car with Ross. We will just have to live here.,0.1111111111111111,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt10.wav
fear,negative,neutral,0.5113770365715027,But if...,"No, you guys.",1.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt11.wav
anger,negative,negative,0.7868826389312744,"No you guys, I am not getting in a car with him, youll have to think of something else.","No, you guys, I'm not getting in a car with him. You'll have to think of something else.",0.15789473684210525,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt12.wav
joy,positive,neutral,0.41566967964172363,"Oh good, oh Joey and Chandler are back.","No, you guys, I'm not getting in a car with him. You'll have to think of something else. Oh, good. Oh, Joey and Chandler are back.",2.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt13.wav
neutral,neutral,neutral,0.724776566028595,So the going for help went well?,So they're going for help when it's well.,0.42857142857142855,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia496_utt14.wav
neutral,neutral,neutral,0.5740912556648254,"Im telling you man, I saw it.","I'm telling you, man, I saw it.",0.14285714285714285,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia497_utt0.wav
anger,negative,negative,0.83808434009552,"Yeah, well, youre wrong! Okay, youre wrong.","Yeah, well, you're wrong, okay? You're wrong.",0.2857142857142857,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia497_utt1.wav
sadness,negative,negative,0.6466437578201294,"Im not wrong! I wish I was. Im sorry. Bet that barium enema doesnt sound so bad now, huh?","Not wrong. I wish I was. Sorry. But that Barry amendment doesn't sound so bad now, huh?",0.3157894736842105,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia497_utt2.wav
neutral,neutral,neutral,0.7874705791473389,I know.,I know. Let's try a look.,2.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia498_utt0.wav
neutral,neutral,neutral,0.6080499291419983,Lets try a lookof far offwonderment.,"I know. Let's try a look, a far off wonderment.",1.1666666666666667,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia498_utt1.wav
joy,positive,neutral,0.7654911279678345,"Okay, well-well gaze into our future and well think about our marriage and the days to come.","Okay, well, we'll gaze into our future and we'll think about our marriage and the days to come.",0.17647058823529413,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia498_utt2.wav
surprise,negative,neutral,0.5130109786987305,Chandler!,Chandler!,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia498_utt3.wav
surprise,negative,negative,0.7769235968589783,What is the matter with your face?!,What is the matter with your face?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia498_utt4.wav
anger,negative,negative,0.7890775799751282,"I mean this picture is supposed to say ""Geller and Bing to be married,"" not ""Local woman saves drowning moron!""","Wait, this picture's supposed to say Geller and being to be married, not local woman saves drowning moron. Hey, don't laugh at him.",0.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia498_utt5.wav
anger,negative,negative,0.6764893531799316,Dont laugh at him!,Don't laugh at him.,0.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia498_utt7.wav
neutral,neutral,negative,0.9169045090675354,Hes,He's my drowning moron.,4.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia498_utt8.wav
joy,positive,positive,0.8924893140792847,Were gonna find love!,We're gonna find love.,0.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt0.wav
joy,positive,positive,0.5296666622161865,Definitely!,Definitely.,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt1.wav
neutral,neutral,positive,0.9069944024085999,"Yeah, Im pretty confident about that.","Yeah, I'm pretty confident about that.",0.16666666666666666,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt2.wav
joy,positive,positive,0.8768914937973022,Thats what makes it so easy for me to be 80% happy for Monica and Chandler!,I thought it makes it so easy for me to be 80% happy for Monica and Chandler.,0.1875,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt3.wav
neutral,neutral,positive,0.6023626923561096,It would be nice to have a little guarantee though.,It'll be nice to have a little guarantee though.,0.2,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt4.wav
neutral,neutral,neutral,0.8538979291915894,What do you mean?,What do you mean?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt5.wav
neutral,neutral,neutral,0.7952669858932495,"Well yknow, some people make deals with a friend, like if neither of them are married by the time theyre 40, they marry each other.","Wait a minute, some people make deals with a friend, like if neither of them are married by the time they're 40, they marry each other. You mean a backup? Yeah, exactly.",0.4,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt6.wav
neutral,neutral,neutral,0.8258025646209717,You mean a backup?,You made a backup.,0.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt7.wav
joy,positive,neutral,0.49484723806381226,Exactly!,"Yeah, exactly.",1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt8.wav
neutral,neutral,positive,0.7276508212089539,"Yeah, yeah I got that.","Yeah, yeah, I've got that.",0.2,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt9.wav
neutral,neutral,neutral,0.806044340133667,You do?,You do?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt10.wav
neutral,neutral,neutral,0.7557916641235352,Hm-mmm,"First, we've got toSMT.",4.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt11.wav
neutral,neutral,neutral,0.8897308707237244,Who?,Who? Joey?,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt12.wav
joy,positive,positive,0.7977829575538635,Yeah!,Joey? Yeah!,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt15.wav
surprise,negative,neutral,0.5900524258613586,Are you serious?!,Are you serious?,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt16.wav
joy,positive,neutral,0.6361099481582642,"Yeah, I locked him years ago!","Yeah, I locked him in years ago.",0.16666666666666666,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt17.wav
surprise,positive,neutral,0.7980635762214661,"Wh So If neither of you are married by the time youre 40, youre gonna marry Joey.",So if neither of you are married by the time you're 40 you're gonna marry Joe,0.23529411764705882,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt18.wav
neutral,neutral,negative,0.604508101940155,"Yep, we shook on it. Yeah but believe me that is not how he wanted to seal the deal.","Yeah, we shook on it. Yeah, but believe me, that is not how he wanted to seal the deal.",0.05263157894736842,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt19.wav
surprise,positive,neutral,0.6709932684898376,"Oh, seriously?","Seriously? Oh, yeah, I think his exact words were...",4.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt20.wav
neutral,neutral,neutral,0.42845669388771057,"Yeah uh, what am I gonna do?","I know what you know what I'm gonna do. I'm gonna go over there, I'm gonna kick his ass. Well you help me.",2.857142857142857,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia499_utt21.wav
neutral,neutral,negative,0.6441999673843384,"Yeah, Im sorry man.  You wanna go watch?","What am I gonna do? I don't know, I'm sorry, man. You wanna go watch? Yeah.",1.25,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia500_utt0.wav
joy,positive,neutral,0.6835677623748779,Yeah!,You wanna go watch? Yeah.,4.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia500_utt1.wav
neutral,neutral,positive,0.79982590675354,Good morning.,"Morning. Hi, Tag.",1.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt0.wav
joy,positive,positive,0.9089595675468445,"Hi Tag! Hey, so did you have fun with uh, with Joey last night?","Morning. Hi, Tag. So did you have fun with Joey last night?",0.2857142857142857,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt1.wav
joy,positive,neutral,0.5131901502609253,Oh yeah! We went to the Knicks game.,"Oh yeah, we went to the next game.",0.125,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt2.wav
joy,positive,positive,0.9647653698921204,Ohh thats nice.,"Oh, that's nice.",0.6666666666666666,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt3.wav
joy,positive,neutral,0.8323119878768921,Then we went to this bar and he hooked us up with all these women!,Then we went out to this bar and he hooked us up with all these women.,0.06666666666666667,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt4.wav
disgust,negative,neutral,0.8193471431732178,Wo-women? You mean like old women?,"Women? You mean like, like, old women?",0.3333333333333333,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt5.wav
neutral,neutral,neutral,0.7392248511314392,"Well kinda old, like 30.",kind of old like 30.,0.4,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt6.wav
neutral,neutral,negative,0.6946071982383728,Oh.,"Oh, and I never use",4.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt7.wav
surprise,positive,neutral,0.606038510799408,"And I never used to be able to just talk to girls in bars, but I got like 20 phone numbers last night.","Oh, and I never used to be able to just talk to girls and bars, but I got like",0.30434782608695654,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt8.wav
surprise,positive,negative,0.8016263246536255,"Thats great! Wow man, so Joey mustve really taught you some stuff huh?","He was crazy! Oh man, so Joey must have really dodged you some stuff, huh?",0.5384615384615384,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt9.wav
neutral,neutral,neutral,0.7600183486938477,A little.,Look at this.,1.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt10.wav
surprise,positive,neutral,0.46932536363601685,Yeah?,a,1.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt11.wav
neutral,neutral,neutral,0.8618966341018677,How you doin?,How you do?,0.3333333333333333,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia501_utt12.wav
joy,positive,positive,0.9230188727378845,"Phoebe, we are so proud of you! You're amazing!","If you be weird, so proud of you, you're amazing.",0.4444444444444444,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia502_utt0.wav
neutral,neutral,neutral,0.5634169578552246,I know.,I know,0.0,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia502_utt1.wav
joy,positive,negative,0.8372041583061218,So does it really hurt as bad as they say?,"So does it really hurt as bad as they say? Yeah. You won't be able to take it. So now that little Chandler turned out to be a girl, what are they going to name?",2.5,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia502_utt2.wav
