emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,file_path
neutral,neutral,neutral,0.5397452712059021,"Oh yeah. These are my old work pants, Sergio Valentes.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia462_utt9.wav
neutral,neutral,negative,0.5841394662857056,Power saw kinda got away from me there.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia462_utt10.wav
joy,positive,positive,0.7171877026557922,Hi!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt0.wav
anger,negative,negative,0.8992065787315369,Another cheesecake came! They delivered it to the wrong address again!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt1.wav
neutral,neutral,neutral,0.6335992813110352,"So just bring it back downstairs, whats the problem?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt2.wav
sadness,negative,negative,0.7899074554443359,I cant seem to say goodbye.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt3.wav
surprise,negative,negative,0.6467061042785645,"Are you serious?! Chandler, we ate an entire cheesecake two days ago and you want more?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt4.wav
anger,negative,negative,0.7261567115783691,Well Ive forgotten what it tastes like okay?!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt5.wav
neutral,neutral,neutral,0.6141524910926819,It was cheesecake.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt6.wav
neutral,neutral,positive,0.6261248588562012,It was fine.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt7.wav
surprise,positive,positive,0.9684008955955505,"It had a buttery, crumbly, graham cracker crust, with a very rich yet light, cream cheese filling  Wow!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt8.wav
joy,positive,negative,0.4976561665534973,My whole mouth just filled with saliva!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt9.wav
anger,negative,negative,0.45672208070755005,Yknow what? Forget it!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt10.wav
neutral,neutral,neutral,0.7072654962539673,Yeah and well drop it off downstairs so that were not tempted.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt11.wav
neutral,neutral,positive,0.9314267635345459,Good idea. Where do you want to go to lunch?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt12.wav
neutral,neutral,neutral,0.8971885442733765,"Mommas Little Bakery, Chicago, Illinois.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia463_utt13.wav
neutral,neutral,neutral,0.8831084966659546,This ones from me.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt0.wav
surprise,positive,positive,0.6454562544822693,Ahh!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt1.wav
neutral,neutral,positive,0.9622209668159485,"It wasnt on your list, but hopefully youll think its really fun.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt2.wav
surprise,positive,neutral,0.542013943195343,A scooter!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt3.wav
neutral,neutral,neutral,0.7096138596534729,Stick to the list. Always stick to the list.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt4.wav
joy,positive,positive,0.9644748568534851,"No! No-no, I love it. Thank you.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt5.wav
joy,positive,positive,0.5643760561943054,"Okay, open ours next. Open ours next!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt6.wav
neutral,neutral,neutral,0.5692520141601562,Okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt7.wav
neutral,neutral,neutral,0.6516226530075073,"Now that youre a couple, we dont get two presents from you guys?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt8.wav
neutral,neutral,neutral,0.614722728729248,For my last birthday you gave me a,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt9.wav
neutral,neutral,neutral,0.5692520141601562,Okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt10.wav
joy,positive,positive,0.9824800491333008,Happy birthday Grandma!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt11.wav
neutral,neutral,neutral,0.5455042123794556,Its better to be over the hill  then buried under it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt12.wav
neutral,neutral,positive,0.9512718319892883,All our love Monica and Chandler.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt13.wav
joy,positive,positive,0.863231360912323,"Thats funny, yeah!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt14.wav
surprise,negative,negative,0.6107479929924011,No-no-no-no! That was the joke!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt15.wav
joy,positive,positive,0.8028300404548645,"No, I know! I get it! Its funny!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt16.wav
sadness,negative,negative,0.807850182056427,"No, because youre not a grandmother!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt17.wav
sadness,negative,negative,0.5311595797538757,"No I know, because to be a grandmother you have to be married and have children and I dont have any of those things.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt18.wav
neutral,neutral,positive,0.773405909538269,Thats why its so funny.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt19.wav
anger,negative,neutral,0.7443476915359497,All you had to do was buy the card!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia464_utt20.wav
neutral,neutral,neutral,0.8616507649421692,"Hey, Joey. What's going on?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia465_utt0.wav
neutral,neutral,neutral,0.7969743013381958,Clear the tracks for the boobie payback express. Next stop: Rachel Green.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia465_utt1.wav
disgust,negative,negative,0.9368892908096313,Joey!! What the hell were you doing?!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia465_utt2.wav
sadness,negative,negative,0.619343638420105,Sorry. Wrong boobies.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia465_utt3.wav
neutral,neutral,positive,0.6415271162986755,"Hello, Joey.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia465_utt4.wav
surprise,positive,positive,0.7859127521514893,"Oh! ...Hello, dear.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia465_utt5.wav
surprise,positive,negative,0.640692412853241,Man. Can you believe he's only had sex with one woman?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt0.wav
joy,positive,positive,0.9815372228622437,"I think it's great. Y'know, it's sweet, it's romantic...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt1.wav
surprise,positive,neutral,0.6342223882675171,Really?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt2.wav
disgust,negative,negative,0.9029879570007324,"No, you kidding? The guy's a freak..",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt3.wav
neutral,neutral,neutral,0.5370267033576965,"Hey, buddy.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt4.wav
neutral,neutral,positive,0.924640417098999,"Oh, that's attractive.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt5.wav
joy,positive,positive,0.959224283695221,"Oh, I thought you were great in Silence of the Lambs. Oh come on, admit it! All things considered, you had fun tonight.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt6.wav
disgust,negative,negative,0.5550331473350525,"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt7.wav
neutral,neutral,neutral,0.5699079036712646,"Oh, ah- the kid has it.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt8.wav
anger,negative,neutral,0.7919960021972656,"The kid...?  Excuse me, uh, that's, that's my puck.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt9.wav
neutral,neutral,neutral,0.5357457399368286,"You gotta do it, man.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt10.wav
anger,negative,negative,0.7366015911102295,"Oh yeah? Well, I'm rubber, you're glue, whatevercan't do it.  Listen, uh- gimme back my puck.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt11.wav
anger,negative,positive,0.6239272952079773,"Yes', how about. C'mere. Gimme!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt12.wav
anger,negative,positive,0.9098911881446838,Hey! Hey! No rough holding in my ER!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt13.wav
anger,negative,positive,0.5639429688453674,GIVE ME MY PUCK!!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt14.wav
anger,negative,neutral,0.7592368721961975,...Now,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia466_utt15.wav
joy,positive,positive,0.9617143273353577,"Oh, look, wish me luck!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia467_utt0.wav
neutral,neutral,neutral,0.7773210406303406,What for?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia467_utt1.wav
neutral,neutral,neutral,0.7896295189857483,I'm gonna go get one of those  job things.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia467_utt2.wav
neutral,neutral,positive,0.7433797121047974,"Oh, I told the stripper to be here at five. Thats good right?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt0.wav
anger,negative,negative,0.8917378187179565,You ordered a stripper for the shower?! That is totally inappropriate!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt1.wav
surprise,positive,positive,0.5533236861228943,What? Hes gonna be dressed as a baby!  Oh hi Mrs. Green!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt2.wav
joy,positive,positive,0.7171877026557922,Hi!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt3.wav
joy,positive,positive,0.9840492010116577,Im so glad you could make it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt4.wav
joy,positive,positive,0.8770416975021362,"Yes, thank you so much. And again, were so sorry. We could not feel worse about it.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt5.wav
joy,positive,neutral,0.5203893184661865,Try. Theres my little girl.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt6.wav
neutral,neutral,negative,0.646662175655365,Shes still mad.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt7.wav
joy,positive,positive,0.802961528301239,Yeah I know. Isnt it great? One less person we have to make small talk with.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt8.wav
surprise,positive,negative,0.5574697256088257,"Phoebe, Sandras mad at you too. It-it doesnt bother you?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia468_utt9.wav
neutral,neutral,positive,0.9595608711242676,"Oh, thats veryReally very-very okay.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia469_utt0.wav
joy,positive,neutral,0.8752907514572144,"Julies cervix is dilated a seven centimeters, thats about four fingers. The doctor let me feel it myself.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia469_utt1.wav
neutral,neutral,neutral,0.9545321464538574,Have you felt Rachels cervix Ross?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia470_utt0.wav
disgust,negative,negative,0.6002196669578552,"No, I dont think well be doing that.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia471_utt0.wav
disgust,negative,negative,0.7059068083763123,Were not gonna do that.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia471_utt1.wav
neutral,neutral,neutral,0.7681312561035156,"Well, if you like you can feel Rachels and then feel mine to compare.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia471_utt2.wav
neutral,neutral,neutral,0.7151059508323669,Am I interrupting?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia471_utt3.wav
joy,positive,positive,0.9339213967323303,Uh yes! Thank you.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia471_utt4.wav
neutral,neutral,negative,0.5870718955993652,Oh. Oh wait no.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia471_utt5.wav
neutral,neutral,neutral,0.691412627696991,Later.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia471_utt6.wav
neutral,neutral,negative,0.6575323343276978,"Oh uh, Im sorry.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia472_utt1.wav
fear,negative,negative,0.5997152328491211,No Ross! Ross! Ross! My child has no father!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia472_utt2.wav
neutral,neutral,neutral,0.7751844525337219,Try feeding her again.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia473_utt0.wav
neutral,neutral,neutral,0.6949273943901062,I already fed her.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia473_utt1.wav
anger,negative,positive,0.48686715960502625,"I know, that’s why I said again!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia473_utt2.wav
fear,negative,neutral,0.686215341091156,"Alright you guys, we can’t turn on each other, Okay?   That’s just what she wants.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia473_utt3.wav
neutral,neutral,neutral,0.623418927192688,Hey.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia473_utt4.wav
joy,positive,negative,0.44435492157936096,Phoebe! Rachel! Its Monica! I wonder what you could possibly need me for on such short notice!  Oh.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia474_utt0.wav
sadness,negative,negative,0.8430861234664917,"Oh Monica, we are so sorry.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia474_utt1.wav
joy,positive,neutral,0.7155411243438721,For what?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia474_utt2.wav
sadness,negative,negative,0.5461947321891785,"Well first, for forgetting to throw you a bridal shower.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia474_utt3.wav
neutral,neutral,negative,0.7034116387367249,And then for forgetting to invite you to it.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia474_utt4.wav
surprise,negative,neutral,0.9072315096855164,You al-you already had it?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia474_utt5.wav
neutral,neutral,neutral,0.5410388708114624,"Well, we called everyone in your phone book and a bunch of people came, but it took us so long to get you here that they-they had to leave.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia474_utt6.wav
