emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,transcription_ASR,file_path
neutral,neutral,neutral,0.5797716975212097,Yeah.,Yeah.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia525_utt1.wav
neutral,neutral,neutral,0.7356256246566772,Oh. Maybe they're- napping.,"Ah, maybe they're snapping.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia525_utt2.wav
sadness,negative,neutral,0.5218145251274109,"Oh please, they're having sex.","Oh please, they're having sex.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia525_utt3.wav
anger,negative,neutral,0.508239209651947,Shut up!,SHUT UP!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia525_utt4.wav
neutral,neutral,neutral,0.933472216129303,"So, whaddya think George is like?",What do you think George is like?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia525_utt5.wav
neutral,neutral,neutral,0.5665830969810486,I think he's shy.,I think he's shy.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia525_utt6.wav
surprise,positive,neutral,0.5331958532333374,Yeah?,oh,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia525_utt7.wav
neutral,neutral,negative,0.7737888097763062,Yeah. I think you have to draw him out. And then- when you do- he's a preppy animal.,"Yeah, I've had the gift to draw him out. And then you do, you suck preppy animal.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia525_utt8.wav
joy,positive,positive,0.9636392593383789,"Hi! Hi, Im Ross, you dont know me, but Im a big, big fan of yours. I mean,","Hi. Hi. I'm Ross. You don't know me, but I'm a big, big fan of yours.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt0.wav
neutral,neutral,neutral,0.9019958972930908,Arent you with that girl over there?,I do it with the girl over there.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt1.wav
neutral,neutral,neutral,0.7147675156593323,"Well, yeah, kinda.","Well, yeah, kinda.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt2.wav
neutral,neutral,positive,0.6736035346984863,"Um, but thats okay, see we have an understanding, um, see we each have this list of five famous people,  so Im allowed to sleep with you.","But that's okay. See, we have an understanding. See, we each have this list of five famous people. And you, one of mine.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt3.wav
joy,positive,positive,0.4298687279224396,"No, no, no, its flattery.","No, no, no, it's flattering.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt4.wav
joy,positive,neutral,0.7942136526107788,"Oh no, no, no, wait, wait, Isabella.","Wait, wait, Isabella.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt5.wav
fear,negative,negative,0.8641173839569092,"Dont, dont just dismiss this so fast.",Don't just dismiss this or f-,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt6.wav
neutral,neutral,positive,0.875044047832489,I mean this is a once in a lifetime opportunity...,I mean this is a once in a lifetime opportunity.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt7.wav
neutral,neutral,neutral,0.7649027109146118,"Yeah, for you. Is that the list?","Yeah, for you. Is that what it is?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt8.wav
neutral,neutral,neutral,0.5242989659309387,"Um, yeah.",my,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt9.wav
neutral,neutral,neutral,0.9137463569641113,May I see it?,Can I see it?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt10.wav
fear,negative,neutral,0.5609906911849976,"Um, no.",No.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt11.wav
joy,positive,neutral,0.5648759603500366,Come on!,Come on.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt12.wav
neutral,neutral,neutral,0.5890697836875916,"But, okay.",But okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt13.wav
surprise,negative,neutral,0.5062549114227295,Im not on the list!,I'm not in the list.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt14.wav
neutral,neutral,neutral,0.674098551273346,"Um, see, but thats not the final draft.","Um, see, but that's not the final draft.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt15.wav
anger,negative,neutral,0.8132531642913818,Its laminated!,It's Laminators.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt16.wav
neutral,neutral,neutral,0.7558389902114868,"Yeah, um, okay see, you were, you were on the list but my friend, Chandler  brought up the very good point that you are international, so I bumped you for Wynona Rider, local.","Yeah. OK, so you were on my list. But then my friend Chandler.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt17.wav
neutral,neutral,neutral,0.5932633280754089,Y'know its ironic...,You know it's ironic because I have a list,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt18.wav
neutral,neutral,neutral,0.5504757761955261,...because I have a list of five goofy coffee house guys and yesterday I bumped you for that guy over there.,"You know, it's ironic because I have a list of five goofy coffee house guys and Yesterday I just bumped you for that guy over there",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt19.wav
neutral,neutral,positive,0.6935281157493591,Were just gonna be friends.,We're just gonna be friends.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia526_utt20.wav
anger,negative,neutral,0.5876138806343079,Get out of here you lurker!  Go on! Get!,"I'm here, you lurker. Come on, get!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia527_utt0.wav
surprise,positive,neutral,0.6744449734687805,Ohh! You made up!,"Fish. Oh, you made a...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia527_utt2.wav
neutral,neutral,negative,0.6624161005020142,"Yeah, I couldn't be mad at him for too long.","Yeah, I couldn't be married at the time.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia527_utt3.wav
joy,positive,positive,0.456057071685791,"Yeah, she couldn't live without the Chan Love.","Yeah, she couldn't live without the chair in love. LAUGHTER Oh, I'm gonna have to get a room.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia527_utt4.wav
disgust,negative,neutral,0.4833664298057556,"Ohh, get a room.",Get a room.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia527_utt5.wav
neutral,neutral,neutral,0.7727348804473877,We have one.,We have one.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia527_utt6.wav
disgust,negative,neutral,0.6884860992431641,I know. Use it.,"I know, use it.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia527_utt7.wav
surprise,positive,neutral,0.7713781595230103,"Oh Mon, listen I have to ask!","Listen, I have to ask. Okay, Joey Tribiani invited me back to his apartment. Now, does he do this with a lot of girls? Yeah, a lot. A lot, a lot.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia528_utt0.wav
neutral,neutral,neutral,0.7006455063819885,"Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?","Joey Tribiani invited me back to his apartment. Now, does he do this with a lot of girls? Yeah, a lot. A lot, a lot.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia528_utt1.wav
neutral,neutral,neutral,0.7082942724227905,"Yeah, a lot. A lot, a lot!","Now, does he do this with a lot of girls? Yeah, a lot. A lot, a lot.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia528_utt2.wav
surprise,positive,negative,0.7041280269622803,"Ohh! And Im one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!","And I'm one of them! Oh! Oh, I just cannot believe this. I mean, Joey, Triviani.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia528_utt3.wav
neutral,neutral,negative,0.6402602791786194,"Well, yknow its none of my business, but arent you married?","You know, it's none of my business, but aren't you married? Yeah. Oh. Wish we could just not be married for a little bit.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia528_utt4.wav
anger,negative,negative,0.4454815983772278,Yeah. Oh I just wish we could not be married for a little bit! Yknow I just wish we could be like on a break!,"Yeah. Oh, wish we could just not be married for a little bit. You know, I just wish we could be like, on a break.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia528_utt5.wav
anger,negative,neutral,0.7397220134735107,Ross! I think she is trying to make something happen with you to get back at me!,I think she's trying to make something happen with you to get back at me.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt0.wav
neutral,neutral,neutral,0.6420059204101562,So thats the only reason she could be here huh?,"Oh, so that's the only reason she could be here, huh?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt1.wav
neutral,neutral,negative,0.5119928121566772,It couldnt have anything to do with the fact that-that maybe Im a good listener and I uh I put on a,"I couldn't have anything to do with the fact that maybe I'm a good listener and I put on a great slideshow. Ross, I am telling you she is using you to get back at me.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt2.wav
anger,negative,negative,0.7481899261474609,"Ross, I am telling you that she is using you to get back at me!","Ross, I am telling you she is using you to get back at me.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt3.wav
neutral,neutral,positive,0.5979503989219666,"I think I can take care of myself, Ill talk to you later.",I think I can take care of myself. I'll talk to you later.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt4.wav
neutral,neutral,neutral,0.5857968330383301,Good-bye.,Goodbye.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt5.wav
surprise,positive,neutral,0.6546454429626465,Whoa!,What?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt6.wav
neutral,neutral,neutral,0.837893545627594,"Uh, that was your sister actually.","That was your sister, actually.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt7.wav
neutral,neutral,negative,0.6404627561569214,She-she thinks that youre just using me.,She thinks you're just using me.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt8.wav
neutral,neutral,neutral,0.500332772731781,So?,So,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia529_utt9.wav
sadness,negative,negative,0.6790158748626709,Im sorry.,I'm sorry!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt0.wav
surprise,negative,neutral,0.9033125042915344,What are you doing here?!,What are you doing here?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt1.wav
neutral,neutral,negative,0.7249507308006287,"I-I, came to fill your ice cube trays.",I... I... I... I can't fulfill your ice cube tray.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt2.wav
surprise,negative,neutral,0.6546454429626465,What?!,What?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt3.wav
neutral,neutral,neutral,0.7468842267990112,"Umm, okay, okay, look.","Okay, look.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt4.wav
anger,negative,neutral,0.9217721819877625,I took this picture from your fridge.,I took this picture from your fridge.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt5.wav
anger,negative,negative,0.7233171463012695,"Okay, because I know that this is my Father.","Okay, because I know that this is my fault.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt6.wav
anger,negative,neutral,0.8056406378746033,"Yeah, this is Frank Buffay and you are standing right there next to him.","Yeah, this is Frank Buffan, you are standing right there next to him.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt7.wav
anger,negative,neutral,0.6391099095344543,"Now, look I deserve to know where I came from.","Now look, I deserve to know where I came from.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt8.wav
anger,negative,neutral,0.5587318539619446,All right?,Alright.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt9.wav
anger,negative,neutral,0.587164044380188,So if you can help me find my Father then you should!,"So if you can help me find my father, then you should.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt10.wav
anger,negative,negative,0.8642904758453369,"Otherwise, youre just mean!","Otherwise, you're just mean.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt11.wav
anger,negative,neutral,0.6069231033325195,"So, just tell me the truth!",So just tell me the truth.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt12.wav
neutral,neutral,neutral,0.7817081809043884,"All right, the man in the picture is Chuck Magioni.","All right, the man in that picture is Chuck Mangione.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt13.wav
surprise,negative,neutral,0.9143073558807373,My Father is Chuck Magioni?,What father is Chuck Mangione?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt14.wav
neutral,neutral,negative,0.8069848418235779,"No, no, thats just Chuck Magioni, I-I sold him a house last year!","Oh, that's just Chuck Mangione. I sold him a house last year. And I'm very sorry, but I really don't know where your father is.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt15.wav
sadness,negative,negative,0.877738356590271,"And Im very sorry, but I dont know where your Father is, and thats the truth.","And I'm very sorry, but I really don't know where your father is. And that's the truth.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt16.wav
sadness,negative,neutral,0.6257713437080383,Oh.,Oh.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt17.wav
neutral,neutral,neutral,0.584766149520874,"But umm, youre right.","But, um, you're right.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt18.wav
neutral,neutral,neutral,0.8171811699867249,I think that a person should know where they come from.,I think that a person should know where they come from.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt19.wav
neutral,neutral,neutral,0.6380850076675415,"Wh-which is why I ah,  ahh,  okay.","which is why I, uh... Okay.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt20.wav
neutral,neutral,neutral,0.8208989500999451,Im your mother.,I'm your mother.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia530_utt21.wav
